,ISBN,result
252,1857151909,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $16.67  \n\n\n   \n     12 Used from $16.17      ', '  Paperback  \n $21.99  \n\n\n   \n     12 Used from $4.93         17 New from $18.97      ', '  Audio CD  \n $34.99  \n\n\n   \n     4 Used from $12.63         3 New from $15.92      '], '1857151909')"
253,0394603397,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $50.00  \n\n\n   \n     2 Used from $50.00      ', '  Paperback  \n $14.99  \n\n\n   \n     37 Used from $3.50         29 New from $10.42         4 Collectible from $9.20      '], '0394603397')"
254,0543691780,"(['  Paperback  \n $23.99  \n\n\n   \n     1 Used from $11.95         4 New from $19.50      '], '0543691780')"
255,2130468128,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n    \n                             from $28.99                \n\n\n   \n     1 Used from $28.99      ', '  Paperback  \n $16.00  \n\n\n   \n     1 Used from $16.00      ', '  Mass Market Paperback  \n $4.42  \n\n\n   \n     4 Used from $4.42      ', '  Board book  \n $11.80  \n\n\n   \n     1 Used from $11.80      '], '2130468128')"
256,0446969478,"(['  Hardcover  \n $15.89  \n\n\n   \n     2 Used from $4.99      '], '0446969478')"
257,1576874354,"(['  Hardcover  \n $51.99  \n\n\n   \n     10 Used from $39.98         10 New from $47.99         3 Collectible from $45.00      '], '1576874354')"
258,0679886303,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $9.99  \n\n\n   \n     75 Used from $1.16         6 New from $7.99         2 Collectible from $24.99      ', '  Paperback  \n $3.68  \n\n\n   \n     11 Used from $2.83         7 New from $6.41      ', '  Board book  \n $4.99  \n\n\n   \n     59 Used from $1.17         13 New from $4.35         2 Collectible from $3.24      '], '0679886303')"
259,0880884347,"(['  Kindle  \n $0.19  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $7.99  \n\n\n   \n     74 Used from $1.34         10 New from $6.80         2 Collectible from $11.20      ', '  Paperback  \n $2.50  \n\n\n   \n     15 Used from $2.49         18 New from $2.50      ', '  Audio CD  \n $19.99  \n\n\n   \n     2 New from $10.99      '], '0880884347')"
260,0744556562,"(['  Hardcover  \n $7.99  \n\n\n   \n     2 Used from $7.99      ', '  Paperback  \n $7.99  \n\n\n   \n     54 Used from $1.45         11 New from $7.21         1 Collectible from $7.64      '], '0744556562')"
261,0316109169,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $7.99  \n\n\n   \n     34 Used from $1.64         2 New from $7.95         3 Collectible from $5.99      ', '  Paperback  \n $8.79  \n\n\n   \n     61 Used from $1.15         15 New from $6.83         1 Collectible from $7.50      '], '0316109169')"
262,1845769287,"(['  Hardcover  \n $25.48  \n\n\n   \n     12 Used from $24.00         18 New from $25.48      '], '1845769287')"
263,0471097632,"(['  Hardcover  \n $6.65  \n\n\n   \n     6 Used from $5.58      ', '  Paperback  \n $36.62 - $64.56  \n\n\n   \n     1 Used from $36.62         1 New from $64.56      '], '0471097632')"
264,0755113462,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $18.04                \n\n\n   \n     5 Used from $24.99         2 Collectible from $18.04      ', '  Paperback  \n $14.95  \n\n\n   \n     4 Used from $8.75         1 New from $14.95      ', '  Mass Market Paperback  \n $0.02  \n\n\n   \n     2 Used from $0.02      '], '0755113462')"
265,1857997220,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $25.80  \n\n\n   \n     8 Used from $7.94         5 New from $25.23      ', '  Perfect Paperback  \n $4.95  \n\n\n   \n     4 Used from $4.69         2 New from $60.75      ', '  Mass Market Paperback  \n $10.56  \n\n\n   \n     136 Used from $1.18         3 New from $8.89         7 Collectible from $9.00      ', '  Audio CD  \n $5.09  \n\n\n   \n     2 Used from $4.69         8 New from $5.09      '], '1857997220')"
266,1568957742,"([], '1568957742')"
267,0548028567,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $43.95  \n\n\n   \n     6 New from $42.85      ', '  Paperback  \n $3.99  \n\n\n   \n     1 New from $3.99      ', '  Mass Market Paperback  \n    \n                             from $35.70                \n\n\n   \n     1 Used from $35.70         1 New from $36.98      ', '  Audio CD  \n $23.99  \n\n\n   \n     1 New from $23.99      ', '  Board book  \n $6.39  \n\n\n   \n     2 Used from $6.39         1 Collectible from $14.95      '], '0548028567')"
268,057105661X,"(['  Hardcover  \n $93.97  \n\n\n   \n     14 Used from $19.77         3 New from $93.97      ', '  Paperback  \n $8.90  \n\n\n   \n     13 Used from $4.93      '], '057105661X')"
269,0007268653,"(['  Kindle  \n $15.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $9.56  \n\n\n   \n     21 Used from $2.06         2 Collectible from $11.06      ', '  Paperback  \n $30.81  \n\n\n   \n     13 Used from $0.85         3 New from $30.81      ', '  Mass Market Paperback  \n $5.08  \n\n\n   \n     4 Used from $5.08      '], '0007268653')"
270,9707321075,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n    \n                        \n    —\n             \n\n\n   \n  ', '  Mass Market Paperback  \n $54.80  \n\n\n   \n     2 Used from $51.82         2 New from $54.80      '], '9707321075')"
271,1847240747,"(['  Hardcover  \n $15.12  \n\n\n   \n     10 Used from $4.50         3 New from $42.59         1 Collectible from $15.38      ', '  Paperback  \n $6.40  \n\n\n   \n     12 Used from $1.43         6 New from $9.52      '], '1847240747')"
272,2742738096,"(['  Hardcover  \n $2.50  \n\n\n   \n     4 Used from $2.50         1 New from $42.34      ', '  Paperback  \n $28.78  \n\n\n   \n     13 Used from $4.45         9 New from $13.25      '], '2742738096')"
273,0345318587,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $19.65  \n\n\n   \n     1 New from $19.65      ', '  Paperback  \n $11.91  \n\n\n   \n     82 Used from $2.07         29 New from $11.91         1 Collectible from $150.00      ', '  Mass Market Paperback  \n $13.99  \n\n\n   \n     28 Used from $1.99         1 Collectible from $7.49      ', '  Audio CD  \n $24.96  \n\n\n   \n     2 New from $15.99      ', '  Rag Book  \n    \n                             from $15.59                \n\n\n   \n     1 Used from $15.59      '], '0345318587')"
274,0373032889,"(['  Kindle & Comixology  \n $4.88  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $13.21  \n\n\n   \n     1 Used from $13.21      ', '  Paperback  \n $5.99  \n\n\n   \n     13 Used from $1.30      ', '  Mass Market Paperback  \n $7.36  \n\n\n   \n     85 Used from $0.99         1 New from $13.54      '], '0373032889')"
275,3898857441,"(['  Paperback  \n $4.71  \n\n\n   \n     5 Used from $4.71         2 New from $50.90      '], '3898857441')"
276,2842054261,"(['  Paperback  \n $10.17  \n\n\n   \n     2 Used from $10.17         1 New from $23.44      ', '  Mass Market Paperback  \n $17.05  \n\n\n   \n     3 Used from $17.05      ', '  Board book  \n    \n                             from $37.99                \n\n\n   \n     1 Used from $37.99      '], '2842054261')"
277,0593055608,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $27.90  \n\n\n   \n     4 Used from $27.90         2 New from $69.35      ', '  Paperback  \n $2.00  \n\n\n   \n     13 Used from $2.00      ', '  Audio CD  \n $6.00  \n\n\n   \n     3 Used from $6.00      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0593055608')"
278,0747530998,"(['  Hardcover  \n $50.93  \n\n\n   \n     11 Used from $41.25         1 Collectible from $87.99      ', '  Paperback  \n $145.36  \n\n\n   \n     6 Used from $30.15      '], '0747530998')"
279,075220369X,"(['  Paperback  \n $23.33  \n\n\n   \n     4 Used from $20.33      '], '075220369X')"
280,1414320477,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $8.49 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.99  \n\n\n   \n     8 Used from $5.00      ', '  Paperback  \n $14.99  \n\n\n   \n     57 Used from $1.39         6 New from $6.99      ', '  Audio CD  \n $28.99  \n\n\n   \n     2 Used from $28.99      '], '1414320477')"
281,1417669381,"(['  Kindle & Comixology  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $33.05  \n\n\n   \n     1 Used from $29.05         1 New from $33.05         1 Collectible from $177.32      ', '  Paperback  \n $19.49  \n\n\n   \n     24 Used from $2.96         21 New from $14.59      '], '1417669381')"
282,0413408906,"(['  Hardcover  \n    \n                             from $228.84                \n\n\n   \n     4 Used from $228.84      ', '  Paperback  \n $4.95  \n\n\n   \n     13 Used from $4.87         2 New from $27.73      '], '0413408906')"
283,0425026884,"(['  Hardcover  \n $44.00  \n\n\n   \n     2 Used from $44.00         1 Collectible from $85.00      ', '  Paperback  \n $8.57  \n\n\n   \n     9 Used from $4.58         1 Collectible from $18.00      ', '  Mass Market Paperback  \n $6.47  \n\n\n   \n     8 Used from $2.49      '], '0425026884')"
284,0006475094,"(['  Kindle  \n $15.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $4.95  \n\n\n   \n     22 Used from $0.81         4 New from $42.98         1 Collectible from $25.00      ', '  Paperback  \n $7.90  \n\n\n   \n     5 Used from $7.89         1 New from $19.98      ', '  Audio CD  \n $14.99  \n\n\n   \n     4 New from $11.26      '], '0006475094')"
285,1844074846,"(['  Kindle  \n $7.83 - $16.17  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $8.32 - $33.07  \n\n\n   \n     10 Used from $7.82         6 New from $29.05      '], '1844074846')"
286,3502512957,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Turtleback  \n $6.42  \n\n\n   \n     2 Used from $6.42      ', '  Paperback  \n $5.25  \n\n\n   \n     1 Used from $5.25      ', '  Mass Market Paperback  \n    \n                             from $10.66                \n\n\n   \n     5 Used from $10.66         9 New from $12.00      ', '  Audio CD  \n $5.28  \n\n\n   \n     2 Used from $5.28         1 New from $21.72      '], '3502512957')"
287,1740305019,"([], '1740305019')"
288,0525935193,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $20.67  \n\n\n   \n     33 Used from $4.00         5 New from $20.49         14 Collectible from $6.26      ', '  Paperback  \n    \n                             from $23.00                \n\n\n   \n     2 Used from $23.00      ', '  Mass Market Paperback  \n $7.11  \n\n\n   \n     40 Used from $1.40         1 New from $29.95         2 Collectible from $13.00      ', '  Audio CD  \n $19.99  \n\n\n   \n     1 Used from $22.16         2 New from $19.99      '], '0525935193')"
289,9583002542,"(['  Kindle  \n $4.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $5.00  \n\n\n   \n     2 Used from $4.29         4 New from $5.00      '], '9583002542')"
290,0812567013,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.50  \n\n\n   \n     1 New from $14.50      ', '  Paperback  \n $3.99  \n\n\n   \n     1 New from $3.99      ', '  Mass Market Paperback  \n $10.69  \n\n\n   \n     6 Used from $5.99      ', '  Audio CD  \n $39.65  \n\n\n   \n     2 New from $20.99      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0812567013')"
291,0723233047,"(['  Hardcover  \n $29.98  \n\n\n   \n     13 Used from $2.82         1 New from $29.98         1 Collectible from $19.99      '], '0723233047')"
292,0553291947,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.44  \n\n\n   \n     292 Used from $0.01         30 New from $5.67         42 Collectible from $1.99      ', '  Paperback  \n $17.19  \n\n\n   \n     12 Used from $6.74         5 New from $15.21      ', '  Mass Market Paperback  \n $5.96  \n\n\n   \n     7 Used from $4.99         1 Collectible from $34.95      ', '  Audio CD  \n $12.97  \n\n\n   \n     2 Used from $12.97      '], '0553291947')"
293,1417778954,"(['  Library Binding  \n    \n                        \n    —\n             \n\n\n   \n  '], '1417778954')"
294,3442054729,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $10.53  \n\n\n   \n     3 Used from $10.53         1 New from $61.15      ', '  Paperback  \n $6.89  \n\n\n   \n     3 Used from $6.89      '], '3442054729')"
295,067145983X,"(['  Kindle  \n $8.73  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n    \n                             from $14.99                \n\n\n   \n     2 Used from $14.99      ', '  Paperback  \n $9.19  \n\n\n   \n     38 Used from $3.06         13 New from $9.19      '], '067145983X')"
296,848936737X,"(['  Kindle  \n $3.37  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $18.95  \n\n\n   \n     1 Used from $8.08         3 New from $16.82      '], '848936737X')"
297,0061649457,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $51.47  \n\n\n   \n     24 Used from $3.06      ', '  Paperback  \n $26.99  \n\n\n   \n     1 Used from $12.49         2 New from $18.00      ', '  Audio CD  \n $15.98  \n\n\n   \n     2 Used from $15.98      '], '0061649457')"
298,0156035340,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $17.38  \n\n\n   \n     72 Used from $2.68         7 New from $8.75         13 Collectible from $10.95      ', '  Paperback  \n $14.89  \n\n\n   \n     35 Used from $2.00         17 New from $9.30         1 Collectible from $19.94      ', '  MP3 CD  \n $24.99  \n\n\n   \n     1 New from $24.99      '], '0156035340')"
299,0140351477,"(['  Kindle  \n $0.62  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.40 - $12.99  \n\n\n   \n     10 Used from $6.40         18 New from $8.89      ', '  Paperback  \n $1.90 - $4.69  \n\n\n   \n     2 Used from $1.90         1 New from $4.69      ', '  Mass Market Paperback  \n $9.56  \n\n\n   \n     10 Used from $0.42      ', '  Audio CD  \n $9.99  \n\n\n   \n     1 New from $9.99      '], '0140351477')"
300,0340029498,"(['  Paperback  \n $32.79  \n\n\n   \n     8 Used from $28.79      '], '0340029498')"
301,0590424122,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Library Binding  \n $15.68  \n\n\n   \n     2 Used from $5.95         1 New from $15.68      ', '  Paperback  \n $7.00  \n\n\n   \n     30 Used from $0.57         4 New from $3.95      ', '  Mass Market Paperback  \n $4.95  \n\n\n   \n     6 Used from $4.95         1 New from $25.95      ', '  Audio CD  \n $34.99  \n\n\n   \n     2 New from $17.49      '], '0590424122')"
302,0385506031,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $21.58  \n\n\n   \n     50 Used from $2.99         7 New from $19.57         8 Collectible from $15.00      ', '  Paperback  \n $17.95  \n\n\n   \n     34 Used from $1.16         9 New from $11.72      '], '0385506031')"
303,2020332841,"(['  Kindle  \n $16.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $8.24  \n\n\n   \n     7 Used from $3.16      '], '2020332841')"
304,145364668X,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $2.99 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $9.99  \n\n\n   \n     6 Used from $1.95         9 New from $9.99      '], '145364668X')"
305,1588710734,"(['  Paperback  \n $13.95  \n\n\n   \n     3 Used from $7.15         1 New from $13.95      '], '1588710734')"
306,0375836187,"(['  Hardcover  \n $29.99  \n\n\n   \n     33 Used from $2.59         3 New from $25.99         1 Collectible from $22.26      '], '0375836187')"
307,0802788742,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $2.99 to buy    ', '  Hardcover  \n $4.80  \n\n\n   \n     11 Used from $1.35         5 New from $4.80      ', '  Paperback  \n $12.95  \n\n\n   \n     18 Used from $4.95         2 New from $12.95      '], '0802788742')"
308,2702422586,"(['  Kindle  \n $0.74  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n    \n                             from $25.39                \n\n\n   \n     2 Used from $25.39      ', '  Paperback  \n $8.51  \n\n\n   \n     3 Used from $6.50         2 New from $33.69      ', '  Mass Market Paperback  \n $3.51  \n\n\n   \n     9 Used from $3.00         1 New from $34.49      ', '  Pocket Book  \n $17.25  \n\n\n   \n     4 Used from $2.50         7 New from $10.62      '], '2702422586')"
309,1400052793,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.84  \n\n\n   \n     52 Used from $1.75         7 New from $8.38         4 Collectible from $5.94      ', '  Paperback  \n $14.99  \n\n\n   \n     76 Used from $1.46         6 New from $9.28      ', '  Audio CD  \n $49.00  \n\n\n   \n     3 Used from $49.00      '], '1400052793')"
310,0140242783,"(['  Kindle  \n $8.77 - $18.12  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $140.50  \n\n\n   \n     1 Used from $149.62         12 New from $119.95      ', '  Paperback  \n $8.12  \n\n\n   \n     3 Used from $5.04      ', '  Mass Market Paperback  \n $40.65  \n\n\n   \n     8 Used from $34.66         4 New from $73.44      '], '0140242783')"
311,1863256091,"([], '1863256091')"
312,0375416838,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $3.62  \n\n\n   \n     12 Used from $3.62         3 New from $16.20      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     58 Used from $1.75         7 New from $3.50         3 Collectible from $5.00      ', '  Audio, Cassette  \n $77.00  \n\n\n   \n     2 Used from $54.96         1 New from $77.00      '], '0375416838')"
313,1856197115,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.59  \n\n\n   \n     37 Used from $2.34         4 New from $35.01         3 Collectible from $12.41      ', '  Paperback  \n $18.50  \n\n\n   \n     66 Used from $1.73         4 New from $12.00         1 Collectible from $13.99      ', '  Audio CD  \n $17.47  \n\n\n   \n     2 Used from $14.49         2 New from $17.47      '], '1856197115')"
314,1557830215,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $8.99  \n\n\n   \n     9 Used from $7.68         1 New from $98.89         1 Collectible from $25.00      ', '  Paperback  \n $7.95  \n\n\n   \n     9 Used from $2.21         6 New from $6.61      ', '  Mass Market Paperback  \n $26.52  \n\n\n   \n     2 Used from $26.52      '], '1557830215')"
315,2266036009,"(['  Paperback  \n $3.12  \n\n\n   \n     11 Used from $3.12      ', '  Board book  \n    \n                             from $44.99                \n\n\n   \n     1 Used from $44.99         1 New from $59.99      '], '2266036009')"
316,1416972242,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $22.49  \n\n\n   \n     45 Used from $2.36         22 New from $13.00         6 Collectible from $59.99      ', '  Paperback  \n $11.05  \n\n\n   \n     183 Used from $0.90         21 New from $4.99         3 Collectible from $2.99      ', '  Mass Market Paperback  \n $6.81  \n\n\n   \n     11 Used from $5.59      ', '  Audio CD  \n $27.44  \n\n\n   \n     2 New from $22.49      '], '1416972242')"
317,3499623404,"(['  Pocket Book  \n    \n                             from $23.45                \n\n\n   \n     1 Used from $23.45      '], '3499623404')"
318,0745122736,"([], '0745122736')"
319,0738203858,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $44.74  \n\n\n   \n     21 Used from $4.96         3 New from $44.74         2 Collectible from $1,470.00      ', '  Paperback  \n $19.99  \n\n\n   \n     9 Used from $14.97         14 New from $13.76      ', '  MP3 CD  \n $14.31  \n\n\n   \n     4 New from $11.26      '], '0738203858')"
320,0434008311,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.44  \n\n\n   \n     126 Used from $1.39         14 New from $8.99         18 Collectible from $4.99      ', '  Paperback  \n $25.00  \n\n\n   \n     13 Used from $2.00         1 New from $25.00      ', '  Mass Market Paperback  \n $7.49  \n\n\n   \n     44 Used from $1.43         22 New from $6.81      ', '  Audio CD  \n $30.00  \n\n\n   \n     4 Used from $15.22         4 New from $20.14      '], '0434008311')"
321,0374270937,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $28.00  \n\n\n   \n     7 Used from $26.82      ', '  Paperback  \n $9.39  \n\n\n   \n     30 Used from $2.82         16 New from $9.39      '], '0374270937')"
322,0061043621,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n    \n                             from $11.21                \n\n\n   \n     3 Used from $11.21      ', '  Paperback  \n $16.56  \n\n\n   \n     13 Used from $3.93         9 New from $10.34      ', '  Mass Market Paperback  \n $9.84  \n\n\n   \n     16 Used from $2.86      ', '  Audio, Cassette  \n $54.95  \n\n\n   \n     1 New from $54.95      '], '0061043621')"
323,0972693920,"(['  Hardcover  \n $18.00  \n\n\n   \n     1 Used from $31.67         2 New from $15.00      '], '0972693920')"
324,0446617083,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $39.22  \n\n\n   \n     83 Used from $1.35         6 New from $21.10         7 Collectible from $8.01      ', '  Paperback  \n    \n                             from $34.95                \n\n\n   \n     1 Collectible from $34.95      ', '  Mass Market Paperback  \n $12.86  \n\n\n   \n     45 Used from $2.50      ', '  Audio CD  \n $22.00  \n\n\n   \n     4 Used from $4.78         4 New from $17.50      '], '0446617083')"
325,0151001936,"(['  Hardcover  \n $6.93  \n\n\n   \n     18 Used from $1.36         10 Collectible from $5.00      ', '  Paperback  \n $6.87  \n\n\n   \n     13 Used from $3.01      '], '0151001936')"
326,0470174625,"(['  Paperback  \n $4.95 - $19.97  \n\n\n   \n     27 Used from $1.18         4 New from $6.50         1 Collectible from $6.49      '], '0470174625')"
327,0141035080,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.49  \n\n\n   \n     81 Used from $1.71         7 New from $11.96         8 Collectible from $3.01      ', '  Paperback  \n $15.89  \n\n\n   \n     7 Used from $2.50         5 New from $15.89      ', '  Audio CD  \n $14.99  \n\n\n   \n     3 New from $11.26      '], '0141035080')"
328,0253339324,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $30.12  \n\n\n   \n     12 Used from $26.13      ', '  Paperback  \n $7.10 - $15.99  \n\n\n   \n     22 Used from $4.15         21 New from $9.59      '], '0253339324')"
329,0816154163,"([], '0816154163')"
330,0736924183,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $7.86  \n\n\n   \n     5 Used from $4.95      ', '  Paperback  \n $17.77  \n\n\n   \n     56 Used from $1.37         3 New from $17.77      '], '0736924183')"
331,8804528826,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Perfect Paperback  \n    \n                             from $8.99                \n\n\n   \n     1 Used from $8.99      '], '8804528826')"
332,140684621X,"([], '140684621X')"
333,0060550228,"(['  Kindle  \n $9.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $38.90                \n\n\n   \n     2 Used from $38.90      ', '  Paperback  \n $13.99  \n\n\n   \n     32 Used from $4.49         29 New from $9.95      ', '  Mass Market Paperback  \n $8.10  \n\n\n   \n     48 Used from $2.00         3 New from $11.95         2 Collectible from $23.95      ', '  Audio CD  \n $19.71  \n\n\n   \n     2 New from $14.97      '], '0060550228')"
