,ISBN,result
1367,1417616865,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $11.33                \n\n\n   \n     14 New from $11.33      ', '  Paperback  \n $12.79  \n\n\n   \n     31 Used from $1.38         25 New from $8.74      ', '  Mass Market Paperback  \n $29.94  \n\n\n   \n     19 Used from $1.49         2 New from $29.94      ', '  Audio CD  \n $29.99  \n\n\n   \n     1 Used from $15.37         2 New from $14.99      '], '1417616865')"
1368,0590446886,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $5.99  \n\n\n   \n     54 Used from $2.59         5 New from $9.99         6 Collectible from $8.00      ', '  Paperback  \n $6.99  \n\n\n   \n     132 Used from $0.59         16 New from $3.79         2 Collectible from $9.89      ', '  Audio CD  \n    \n                        \n    —\n             \n\n\n   \n  '], '0590446886')"
1369,070891098X,"(['  Kindle  \n $7.59  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $58.22  \n\n\n   \n     5 Used from $53.35         1 New from $235.06         4 Collectible from $35.00      ', '  Paperback  \n $11.93  \n\n\n   \n     24 Used from $1.64         8 New from $8.14      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     52 Used from $1.33         5 New from $6.96         2 Collectible from $8.10      ', '  Audio, Cassette  \n $54.95  \n\n\n   \n     1 New from $54.95      '], '070891098X')"
1370,9682327474,"([], '9682327474')"
1371,1404185712,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $8.95  \n\n\n   \n     1 Used from $8.95         3 New from $25.16      ', '  Paperback  \n $6.71  \n\n\n   \n     16 Used from $2.79         1 New from $45.00      '], '1404185712')"
1372,0791081206,"(['  Hardcover  \n $10.95  \n\n\n   \n     9 Used from $10.90         2 New from $73.69      '], '0791081206')"
1373,9705804893,"([], '9705804893')"
1374,2226172181,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $2.50  \n\n\n   \n     3 Used from $2.50      ', '  Paperback  \n $7.52  \n\n\n   \n     15 Used from $6.00         4 New from $22.87      ', '  Pocket Book  \n $2.50  \n\n\n   \n     10 Used from $2.50         5 New from $13.59      '], '2226172181')"
1375,0425222462,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.37  \n\n\n   \n     7 Used from $6.29      ', '  Paperback  \n $10.88  \n\n\n   \n     2 Used from $6.89         5 New from $18.18      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     35 Used from $1.24         6 New from $6.34         1 Collectible from $14.95      ', '  Audio CD  \n $41.48  \n\n\n   \n     1 New from $41.48      '], '0425222462')"
1376,0452257530,"(['  Hardcover  \n $18.77  \n\n\n   \n     5 Used from $14.78      ', '  Paperback  \n $12.57  \n\n\n   \n     8 Used from $8.59      '], '0452257530')"
1377,0785122621,"(['  Paperback  \n $26.49  \n\n\n   \n     19 Used from $3.90         5 New from $13.95      '], '0785122621')"
1378,0739462938,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $31.95  \n\n\n   \n     8 Used from $4.99         4 New from $27.95      ', '  Paperback  \n $13.75  \n\n\n   \n     12 Used from $9.27      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     79 Used from $1.16         14 New from $4.98      '], '0739462938')"
1379,0739358197,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $34.14  \n\n\n   \n     78 Used from $2.06         7 New from $30.14         8 Collectible from $8.01      ', '  Paperback  \n $12.79  \n\n\n   \n     57 Used from $1.35         20 New from $11.49      ', '  Audio CD  \n $13.99  \n\n\n   \n     4 Used from $13.99         1 New from $99.99      '], '0739358197')"
1380,0465009387,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $15.29  \n\n\n   \n     62 Used from $1.23         26 New from $10.96      '], '0465009387')"
1381,0061650730,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $26.58  \n\n\n   \n     56 Used from $1.45         6 New from $14.99         22 Collectible from $4.99      ', '  Paperback  \n $10.99  \n\n\n   \n     35 Used from $1.41         19 New from $8.77      ', '  Mass Market Paperback  \n $12.07  \n\n\n   \n     51 Used from $1.35         3 New from $5.97         1 Collectible from $7.00      ', '  Audio, Cassette  \n $101.95  \n\n\n   \n     1 New from $101.95      '], '0061650730')"
1382,0828104875,"(['  Kindle  \n $9.58  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.37  \n\n\n   \n     5 Used from $8.37      ', '  Paperback  \n $4.88  \n\n\n   \n     39 Used from $0.01         8 New from $3.99      ', '  Audio CD  \n $33.72  \n\n\n   \n     2 New from $20.99      '], '0828104875')"
1383,0070580529,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $24.80  \n\n\n   \n     61 Used from $2.20         10 New from $14.17         5 Collectible from $15.00      ', '  Paperback  \n $15.99  \n\n\n   \n     85 Used from $1.49         19 New from $10.25         4 Collectible from $9.00      '], '0070580529')"
1384,0300022867,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $16.91  \n\n\n   \n     10 Used from $12.91      ', '  Paperback  \n $17.77 - $19.69  \n\n\n   \n     9 Used from $12.68         22 New from $14.59      '], '0300022867')"
1385,0452289572,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $18.95  \n\n\n   \n     85 Used from $2.20         9 New from $12.07         7 Collectible from $6.99      ', '  Paperback  \n $15.99  \n\n\n   \n     67 Used from $1.98         21 New from $10.67         1 Collectible from $9.00      ', '  Audio CD  \n    \n                             from $1.47                \n\n\n   \n     7 Used from $1.47         2 New from $16.50      '], '0452289572')"
1386,0553590847,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $37.52  \n\n\n   \n     6 Used from $37.46      ', '  Mass Market Paperback  \n $8.08  \n\n\n   \n     15 Used from $2.59         1 New from $15.70      ', '  MP3 CD  \n $29.95  \n\n\n   \n     1 Used from $9.98         2 New from $14.97      '], '0553590847')"
1387,0061140546,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $6.56  \n\n\n   \n     8 Used from $4.26         1 New from $12.80         2 Collectible from $7.82      ', '  Paperback  \n $11.69  \n\n\n   \n     12 Used from $2.25         15 New from $11.69      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0061140546')"
1388,3499157772,"(['  Hardcover  \n $7.91  \n\n\n   \n     1 Used from $7.91      ', '  Paperback  \n $14.37  \n\n\n   \n     5 Used from $3.94         7 New from $9.99      '], '3499157772')"
1389,0786838175,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.67  \n\n\n   \n     21 Used from $1.89         2 New from $8.88         2 Collectible from $19.96      ', '  Paperback  \n $6.48  \n\n\n   \n     15 Used from $1.50      ', '  Audio CD  \n $4.54  \n\n\n   \n     7 Used from $1.80         3 New from $4.54      '], '0786838175')"
1390,0896218856,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $20.26  \n\n\n   \n     6 Used from $16.17      ', '  Paperback  \n $17.95  \n\n\n   \n     20 Used from $1.50         3 New from $17.94      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     176 Used from $0.95         19 New from $4.92      ', '  Audio CD  \n $36.60  \n\n\n   \n     2 New from $36.60      '], '0896218856')"
1391,0739359630,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.89  \n\n\n   \n     27 Used from $1.95         2 New from $19.89         1 Collectible from $28.79      ', '  Paperback  \n $14.41  \n\n\n   \n     10 Used from $5.00         1 New from $29.00      ', '  Audio CD  \n    \n                             from $12.99                \n\n\n   \n     3 Used from $12.99         1 New from $21.35      '], '0739359630')"
1392,0641940939,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $19.95  \n\n\n   \n     18 Used from $1.25         6 New from $8.50         3 Collectible from $5.00      ', '  Paperback  \n $9.56  \n\n\n   \n     16 Used from $5.59         3 New from $22.26      '], '0641940939')"
1393,2226142045,"(['  Paperback  \n $3.03  \n\n\n   \n     6 Used from $3.03      '], '2226142045')"
1394,034525094X,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $25.71                \n\n\n   \n     8 Used from $25.71         1 New from $50.00         2 Collectible from $50.00      ', '  Paperback  \n $4.59  \n\n\n   \n     1 New from $4.59      ', '  Mass Market Paperback  \n $9.03  \n\n\n   \n     15 Used from $6.99         2 New from $20.72      '], '034525094X')"
1395,1417776722,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.00  \n\n\n   \n     27 Used from $2.12         3 New from $28.11         4 Collectible from $4.79      ', '  Paperback  \n $8.40  \n\n\n   \n     21 Used from $1.43      ', '  Audio CD  \n $18.93  \n\n\n   \n     3 New from $14.95      '], '1417776722')"
1396,2253123277,"([], '2253123277')"
1397,067163691X,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.00  \n\n\n   \n     78 Used from $1.00         5 New from $5.58         11 Collectible from $3.99      ', '  Paperback  \n $19.99  \n\n\n   \n     7 Used from $6.04         13 New from $15.04         1 Collectible from $9.99      ', '  Mass Market Paperback  \n $14.59  \n\n\n   \n     61 Used from $0.91         1 New from $4.00         3 Collectible from $4.95      ', '  Audio CD  \n $14.99  \n\n\n   \n     4 Used from $3.82         4 New from $9.50      '], '067163691X')"
1398,1417640413,"(['  Library Binding  \n $28.10  \n\n\n   \n     4 Used from $22.96         1 New from $28.10      ', '  Paperback  \n $14.40  \n\n\n   \n     287 Used from $1.47         56 New from $8.00         12 Collectible from $6.00      ', '  Mass Market Paperback  \n    \n                             from $144.56                \n\n\n   \n     4 Used from $144.56      '], '1417640413')"
1399,0727855514,"(['  Hardcover  \n $12.07  \n\n\n   \n     1 Used from $12.07      '], '0727855514')"
1400,0394805801,"(['  Hardcover  \n $18.99  \n\n\n   \n     92 Used from $1.28         10 New from $14.35         8 Collectible from $12.95      ', '  Paperback  \n $7.50  \n\n\n   \n     4 Used from $6.75         5 New from $7.50      ', '  Audio, Cassette  \n    \n                             from $41.23                \n\n\n   \n     3 Used from $41.23      ', '  Board book  \n $17.97  \n\n\n   \n     5 Used from $15.98      '], '0394805801')"
1401,0802727743,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $21.87  \n\n\n   \n     24 Used from $1.95         3 New from $17.99         1 Collectible from $6.99      ', '  Paperback  \n $16.60  \n\n\n   \n     5 Used from $6.92         1 New from $16.70      ', '  Mass Market Paperback  \n $5.99  \n\n\n   \n     4 Used from $5.99         2 New from $8.99         2 Collectible from $9.50      ', '  MP3 CD  \n $19.99  \n\n\n   \n     3 New from $13.36      '], '0802727743')"
1402,0816141274,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $2.99 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $30.45                \n\n\n   \n     4 Used from $30.45      ', '  Paperback  \n $12.69  \n\n\n   \n     2 Used from $12.69      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     15 Used from $2.99         1 New from $15.05      ', '  MP3 CD  \n $9.99  \n\n\n   \n     3 New from $8.76      '], '0816141274')"
1403,2290053449,"(['  Pocket Book  \n $4.05  \n\n\n   \n     5 Used from $4.05      '], '2290053449')"
1404,0671422294,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $33.97  \n\n\n   \n     104 Used from $1.75         13 New from $29.68         7 Collectible from $17.50      ', '  Paperback  \n $18.44  \n\n\n   \n     2 Used from $12.10         5 New from $12.11      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     37 Used from $0.99         15 New from $7.70      ', '  Audio CD  \n $30.21  \n\n\n   \n     2 New from $27.99      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0671422294')"
1405,1415835012,"(['  Paperback  \n $16.99  \n\n\n   \n     72 Used from $1.98         15 New from $11.44         1 Collectible from $14.99      ', '  Audio CD  \n $52.37  \n\n\n   \n     4 Used from $47.37         4 New from $23.11      '], '1415835012')"
1406,0425039099,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $7.99 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $54.99  \n\n\n   \n     15 Used from $18.51         4 New from $52.84         2 Collectible from $49.59      ', '  Paperback  \n $15.99  \n\n\n   \n     12 Used from $10.29         15 New from $14.07      ', '  Mass Market Paperback  \n $156.88  \n\n\n   \n     2 Used from $4.50      ', '  MP3 CD  \n    \n                             from $14.99                \n\n\n   \n     1 New from $14.99      '], '0425039099')"
1407,0849963699,"([], '0849963699')"
1408,1425015816,"([], '1425015816')"
1409,1416508988,"(['  Hardcover  \n $41.29  \n\n\n   \n     40 Used from $3.95         3 New from $35.00         3 Collectible from $15.00      ', '  Mass Market Paperback  \n $11.49  \n\n\n   \n     37 Used from $1.46         1 Collectible from $14.99      '], '1416508988')"
1410,0785900519,"([], '0785900519')"
1411,059304455X,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.28  \n\n\n   \n     22 Used from $3.99         1 New from $46.00         2 Collectible from $18.50      ', '  Paperback  \n $13.25  \n\n\n   \n     10 Used from $9.27      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     42 Used from $1.83         4 New from $7.55      ', '  Audio CD Library Binding  \n    \n                             from $46.49                \n\n\n   \n     1 Used from $46.49      '], '059304455X')"
1412,0778327043,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.17  \n\n\n   \n     7 Used from $7.47         1 New from $32.82      ', '  Paperback  \n $5.26  \n\n\n   \n     9 Used from $3.95      ', '  Mass Market Paperback  \n $5.44  \n\n\n   \n     25 Used from $2.59      ', '  Audio CD  \n $14.99  \n\n\n   \n     3 Used from $8.86         4 New from $11.26      '], '0778327043')"
1413,0785128204,"(['  Kindle & Comixology  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $43.50  \n\n\n   \n     13 Used from $22.09         8 New from $52.99      ', '  Paperback  \n $24.88  \n\n\n   \n     9 Used from $5.81         3 Collectible from $40.00      '], '0785128204')"
1414,3404157931,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $41.46                \n\n\n   \n     2 Used from $41.46         2 New from $68.89      ', '  Paperback  \n $9.59  \n\n\n   \n     3 Used from $9.58      ', '  Audio CD  \n $7.50  \n\n\n   \n     1 Used from $7.50         1 New from $67.00      '], '3404157931')"
1415,0141033940,"(['  Hardcover  \n $2.50  \n\n\n   \n     10 Used from $2.50      ', '  Paperback  \n $9.56  \n\n\n   \n     10 Used from $4.19         4 New from $17.21      ', '  Mass Market Paperback  \n    \n                             from $21.92                \n\n\n   \n     3 Used from $21.92      '], '0141033940')"
1416,031230353X,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $47.00  \n\n\n   \n     11 Used from $40.02         1 New from $69.95         1 Collectible from $47.86      ', '  Paperback  \n $14.39  \n\n\n   \n     12 Used from $17.68         13 New from $14.39      ', '  Audio CD  \n $39.65  \n\n\n   \n     2 New from $20.99      '], '031230353X')"
1417,0849963699,"([], '0849963699')"
1418,4091533213,"(['  Paperback  \n $23.18  \n\n\n   \n     3 Used from $5.00         4 New from $23.18      '], '4091533213')"
1419,1841957119,"(['  Kindle  \n $9.44  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $29.45  \n\n\n   \n     10 Used from $14.47      ', '  Paperback  \n $12.99 - $16.99  \n\n\n   \n     8 Used from $8.11         4 New from $12.99      ', '  Audio CD  \n $298.99  \n\n\n   \n     1 Used from $298.99      '], '1841957119')"
1420,0785242759,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $18.99  \n\n\n   \n     6 Used from $6.23         5 New from $6.00      ', '  Paperback  \n $4.95  \n\n\n   \n     1 New from $4.95      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     8 Used from $1.77         2 New from $7.99      ', '  Audio CD  \n $14.97  \n\n\n   \n     1 Used from $19.49         1 New from $14.97      '], '0785242759')"
1421,3453406281,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.46  \n\n\n   \n     7 Used from $13.46      ', '  Paperback  \n $7.37  \n\n\n   \n     6 Used from $6.97         7 New from $11.00      ', '  Audio CD  \n $7.96  \n\n\n   \n     1 Used from $7.96         2 New from $66.67      '], '3453406281')"
1422,0385259190,"(['  Kindle  \n $17.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $61.52  \n\n\n   \n     8 Used from $4.94         3 New from $61.52      ', '  Paperback  \n $35.12  \n\n\n   \n     10 Used from $12.24         5 New from $35.12      ', '  Mass Market Paperback  \n $14.58  \n\n\n   \n     40 Used from $1.01         4 New from $14.58         1 Collectible from $17.10      ', '  Audio CD  \n $19.99  \n\n\n   \n     5 New from $13.71      '], '0385259190')"
1423,0688062164,"(['  Hardcover  \n $16.99  \n\n\n   \n     87 Used from $1.95         2 New from $10.00         15 Collectible from $9.95      ', '  Paperback  \n $4.75  \n\n\n   \n     90 Used from $0.01         2 New from $3.85         5 Collectible from $4.75      ', '  Audio CD  \n    \n                             from $89.25                \n\n\n   \n     1 Used from $89.25      ', '  Flexibound  \n $5.97  \n\n\n   \n     20 Used from $2.99      '], '0688062164')"
1424,071268445X,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.47  \n\n\n   \n     648 Used from $0.50         54 New from $7.00         54 Collectible from $4.95      ', '  Paperback  \n $6.12  \n\n\n   \n     11 Used from $4.63      ', '  Mass Market Paperback  \n $4.75  \n\n\n   \n     91 Used from $1.15         16 New from $4.49         2 Collectible from $3.88      ', '  Audio CD  \n $298.99  \n\n\n   \n     1 Used from $298.99      '], '071268445X')"
1425,0224081861,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.53  \n\n\n   \n     8 Used from $5.97         3 New from $50.28         1 Collectible from $18.96      ', '  Paperback  \n $13.38  \n\n\n   \n     40 Used from $1.98         14 New from $10.79      ', '  Mass Market Paperback  \n $6.25  \n\n\n   \n     4 Used from $6.25      ', '  MP3 CD  \n $14.99  \n\n\n   \n     1 New from $14.99      ', '  Pocket Book  \n $7.41  \n\n\n   \n     3 Used from $7.41      '], '0224081861')"
1426,1568952562,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $38.89  \n\n\n   \n     2 Used from $34.89         1 Collectible from $30.00      ', '  Paperback  \n $29.07  \n\n\n   \n     52 Used from $1.60         5 New from $15.62         1 Collectible from $19.00      '], '1568952562')"
1427,0743432797,"([], '0743432797')"
1428,1405241799,"(['  Paperback  \n $37.03  \n\n\n   \n     2 New from $37.03      '], '1405241799')"
1429,1602069182,"(['  Kindle  \n $0.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $32.50  \n\n\n   \n     4 Used from $23.17         5 New from $32.50      ', '  Paperback  \n $22.99  \n\n\n   \n     7 Used from $8.33         10 New from $22.99      ', '  Audio CD  \n    \n                             from $9.79                \n\n\n   \n     1 New from $9.79      '], '1602069182')"
1430,1934451339,"(['  Kindle  \n $0.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $11.57  \n\n\n   \n     6 Used from $9.49         6 New from $11.57      ', '  Paperback  \n $6.99  \n\n\n   \n     2 Used from $11.39         6 New from $6.99      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     34 Used from $2.22         18 New from $4.01      ', '  Audio CD  \n $14.99  \n\n\n   \n     4 New from $11.26      ', '  Multimedia CD  \n $13.23  \n\n\n   \n     1 New from $13.23      '], '1934451339')"
1431,0321421779,"(['  eTextbook  \n $89.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $7.78  \n\n\n   \n     9 Used from $7.78         1 New from $24.98      ', '  Loose Leaf  \n $54.80 - $165.32  \n\n\n   \n     10 Used from $68.65         3 New from $131.70       1 Rentals from  $54.80      '], '0321421779')"
1432,8478337776,"(['  Paperback  \n    \n                             from $47.88                \n\n\n   \n     1 Used from $253.52         1 New from $47.88      '], '8478337776')"
1433,0767927737,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $14.00  \n\n\n   \n     24 Used from $1.37         5 New from $9.49         1 Collectible from $5.99      ', '  Audio CD  \n $42.00  \n\n\n   \n     2 New from $21.49      '], '0767927737')"
1434,0385280882,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $39.79  \n\n\n   \n     10 Used from $34.88         1 New from $322.00         4 Collectible from $32.00      ', '  Paperback  \n $7.44  \n\n\n   \n     20 Used from $1.99         2 Collectible from $4.95      ', '  Mass Market Paperback  \n $7.38  \n\n\n   \n     11 Used from $5.00         2 Collectible from $50.00      '], '0385280882')"
1435,0786209593,"([], '0786209593')"
1436,1417662921,"([], '1417662921')"
1437,0340794399,"(['  Paperback  \n $9.56  \n\n\n   \n     6 Used from $3.34      '], '0340794399')"
1438,1870352912,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $25.95  \n\n\n   \n     1 Used from $33.16         3 New from $25.95      ', '  Paperback  \n $6.85  \n\n\n   \n     8 Used from $5.05         11 New from $5.61      ', '  Comics  \n    \n                             from $25.99                \n\n\n   \n     1 Collectible from $25.99      '], '1870352912')"
1439,0156032562,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $12.01  \n\n\n   \n     36 Used from $2.49         8 New from $14.95         6 Collectible from $8.00      ', '  Paperback  \n $18.65  \n\n\n   \n     35 Used from $1.83         13 New from $15.19      ', '  Audio CD  \n $109.95  \n\n\n   \n     1 Used from $39.99         1 New from $109.95      '], '0156032562')"
1440,0786219076,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $13.97  \n\n\n   \n     4 Used from $9.99      ', '  Paperback  \n $17.97  \n\n\n   \n     4 Used from $9.40      ', '  Mass Market Paperback  \n $13.21  \n\n\n   \n     6 Used from $11.99         4 New from $12.99      ', '  Audio CD  \n $19.34  \n\n\n   \n     4 Used from $5.83         3 New from $19.34      '], '0786219076')"
1441,2266004670,"(['  Paperback  \n $4.50  \n\n\n   \n     8 Used from $2.50         1 New from $51.59      '], '2266004670')"
