,ISBN,result
269,224646711X,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $2.50  \n\n\n   \n     4 Used from $2.50      ', '  Paperback  \n $2.70  \n\n\n   \n     34 Used from $2.50         1 New from $45.20      ', '  Pocket Book  \n $13.70  \n\n\n   \n     22 Used from $3.00         3 New from $23.24      '], '224646711X')"
270,0060808241,"(['  Kindle  \n $9.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $23.07                \n\n\n   \n     2 Used from $23.07      ', '  Paperback  \n $32.00  \n\n\n   \n     26 Used from $1.35         1 New from $32.00         1 Collectible from $28.00      ', '  Mass Market Paperback  \n $8.09  \n\n\n   \n     48 Used from $2.00         3 New from $11.95         2 Collectible from $23.95      ', '  Audio CD  \n $19.71  \n\n\n   \n     2 New from $14.97      '], '0060808241')"
271,0848826418,"(['  Kindle  \n $0.60  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                        \n    —\n             \n\n\n   \n  ', '  Paperback  \n $3.85  \n\n\n   \n     1 Used from $5.99         2 New from $3.85      ', '  Mass Market Paperback  \n $8.49  \n\n\n   \n     6 Used from $6.37         1 New from $8.20      ', '  MP3 CD  \n    \n                             from $9.99                \n\n\n   \n     1 Used from $14.95         1 New from $9.99      '], '0848826418')"
272,1421515369,"(['  Kindle & Comixology  \n $6.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Library Binding  \n $5.97  \n\n\n   \n     1 Used from $5.97      ', '  Paperback  \n $9.99  \n\n\n   \n     12 Used from $3.99         9 New from $7.72      '], '1421515369')"
273,0330427504,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $7.63  \n\n\n   \n     8 Used from $6.08      ', '  Paperback  \n $2.00  \n\n\n   \n     14 Used from $2.00      '], '0330427504')"
274,0783803273,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $4.75  \n\n\n   \n     3 Used from $4.75      ', '  Paperback  \n $8.56  \n\n\n   \n     13 Used from $0.01      ', '  Mass Market Paperback  \n $5.76  \n\n\n   \n     82 Used from $1.17         2 New from $29.89         4 Collectible from $4.00      ', '  Audio, Cassette  \n    \n                             from $29.99                \n\n\n   \n     2 Used from $29.99      '], '0783803273')"
275,8420468584,"(['  Kindle  \n    \n                             from $0.00                \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $29.95  \n\n\n   \n     1 Used from $37.63         3 New from $29.95      ', '  Paperback  \n $17.61  \n\n\n   \n     5 Used from $14.00      ', '  Mass Market Paperback  \n $7.62  \n\n\n   \n     2 Used from $5.41      ', '  Digital  \n    \n                             from $96.71                \n\n\n   \n     1 New from $96.71      '], '8420468584')"
276,0385603894,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $10.74  \n\n\n   \n     5 Used from $0.31      ', '  Paperback  \n $9.56  \n\n\n   \n     17 Used from $0.01         2 New from $16.73         1 Collectible from $5.67      ', '  Mass Market Paperback  \n $6.97  \n\n\n   \n     3 Used from $6.13         1 New from $2.99      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '0385603894')"
277,0143105485,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $24.89  \n\n\n   \n     9 Used from $24.89      ', '  Paperback  \n $14.69  \n\n\n   \n     40 Used from $2.03         22 New from $9.99      ', '  Mass Market Paperback  \n $6.00  \n\n\n   \n     12 Used from $2.00         1 Collectible from $7.90      ', '  Audio CD  \n $29.99  \n\n\n   \n     7 Used from $3.75         4 New from $18.70      '], '0143105485')"
278,8497644611,"(['  Hardcover  \n $28.37  \n\n\n   \n     3 Used from $28.37      ', '  Paperback  \n    \n                             from $303.99                \n\n\n   \n     1 Used from $303.99      ', '  Mass Market Paperback  \n $7.99  \n\n\n   \n     1 Used from $11.60         4 New from $5.36      '], '8497644611')"
279,0061233064,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n \xa0Audiobook \n  \n\n\xa0 \n\n\n \n\n\n   \n  ', '  Hardcover  \n $17.99  \n\n\n   \n     34 Used from $1.35         10 New from $10.28         1 Collectible from $50.00      ', '  Paperback  \n $8.99  \n\n\n   \n     72 Used from $1.18         17 New from $5.50         1 Collectible from $30.00      ', '  Audio CD  \n $51.93  \n\n\n   \n     6 Used from $51.93         3 New from $196.09      '], '0061233064')"
280,0330362143,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $37.85  \n\n\n   \n     40 Used from $1.95         7 New from $33.57         3 Collectible from $9.88      ', '  Paperback  \n $9.64  \n\n\n   \n     9 Used from $5.64      ', '  Mass Market Paperback  \n $7.07  \n\n\n   \n     61 Used from $1.43         2 Collectible from $24.95      ', '  Audio CD  \n    \n                             from $20.49                \n\n\n   \n     4 New from $20.49      '], '0330362143')"
281,0061927724,"([], '0061927724')"
282,3453522974,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $6.40  \n\n\n   \n     2 Used from $6.40      '], '3453522974')"
283,0816157715,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $22.95  \n\n\n   \n     3 Used from $17.61         1 New from $22.95      ', '  Paperback  \n $23.10  \n\n\n   \n     48 Used from $1.25         6 New from $11.99         1 Collectible from $10.50      ', '  Mass Market Paperback  \n    \n                             from $18.84                \n\n\n   \n     1 Used from $19.22         5 New from $18.84      '], '0816157715')"
284,345352165X,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $13.47  \n\n\n   \n     2 Used from $13.47      '], '345352165X')"
285,1596914270,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $16.00  \n\n\n   \n     51 Used from $1.88         13 New from $10.00         4 Collectible from $12.83      ', '  Paperback  \n $29.51  \n\n\n   \n     58 Used from $1.60         7 New from $18.50      ', '  Audio CD  \n $39.20  \n\n\n   \n     1 Used from $25.59         1 New from $39.20      '], '1596914270')"
286,0786238615,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $7.00  \n\n\n   \n     6 Used from $4.29         1 New from $24.99      ', '  Paperback  \n $12.69  \n\n\n   \n     33 Used from $4.85         10 New from $8.00      ', '  Audio CD  \n $43.99  \n\n\n   \n     7 Used from $15.00         2 New from $96.85      '], '0786238615')"
287,202022075X,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $26.95  \n\n\n   \n     12 Used from $2.00         1 New from $26.95      ', '  Pocket Book  \n $45.83  \n\n\n   \n     12 Used from $2.50         3 New from $45.83      '], '202022075X')"
288,059048222X,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $9.47  \n\n\n   \n     24 Used from $1.95         3 New from $36.76         1 Collectible from $19.93      ', '  Audio CD  \n $19.99  \n\n\n   \n     4 New from $13.81      '], '059048222X')"
289,2851088343,"(['  Kindle  \n $1.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $21.76                \n\n\n   \n     2 Used from $21.76      ', '  Paperback  \n $4.16  \n\n\n   \n     1 New from $4.16      ', '  Mass Market Paperback  \n $4.12 - $28.50  \n\n\n   \n     19 Used from $4.12         1 New from $28.50      ', '  Audio CD  \n $49.97  \n\n\n   \n     2 Used from $20.55         1 New from $49.97      ', '  Pocket Book  \n $4.48 - $4.90  \n\n\n   \n     13 Used from $2.63         11 New from $3.55      '], '2851088343')"
290,0141029153,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.89  \n\n\n   \n     1 New from $12.89      ', '  Paperback  \n $3.97  \n\n\n   \n     1 New from $3.97      ', '  Mass Market Paperback  \n $7.59  \n\n\n   \n     7 Used from $3.62      ', '  MP3 CD  \n $9.99  \n\n\n   \n     1 New from $9.99      ', '  Pocket Book  \n $6.55  \n\n\n   \n     12 Used from $2.84         28 New from $5.43      '], '0141029153')"
291,1604248564,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $14.45  \n\n\n   \n     1 New from $14.45      ', '  Paperback  \n    \n                             from $16.56                \n\n\n   \n     3 New from $16.56      '], '1604248564')"
292,0808509519,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  School & Library Binding  \n $11.73  \n\n\n   \n     6 Used from $7.76         1 Collectible from $79.00      ', '  Paperback  \n $9.00  \n\n\n   \n     6 Used from $2.74         10 New from $9.00      ', '  Mass Market Paperback  \n $9.95  \n\n\n   \n     62 Used from $1.93         21 New from $7.48         2 Collectible from $19.89      ', '  Audio CD  \n $78.85  \n\n\n   \n     1 Used from $77.81         1 New from $78.85      '], '0808509519')"
293,1598184210,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $12.99  \n\n\n   \n     1 New from $12.99      ', '  Paperback  \n $14.00  \n\n\n   \n     2 Used from $14.00         5 New from $18.08      ', '  Mass Market Paperback  \n $7.96  \n\n\n   \n     13 Used from $3.97         1 Collectible from $29.99      ', '  MP3 CD  \n $12.47  \n\n\n   \n     1 New from $12.47      '], '1598184210')"
294,0399250824,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $17.99  \n\n\n   \n     45 Used from $1.92         13 New from $12.32      '], '0399250824')"
295,141782395X,"(['  Kindle  \n $8.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.98  \n\n\n   \n     1 New from $14.98      ', '  Paperback  \n $3.89  \n\n\n   \n     15 Used from $4.00         1 New from $3.89      ', '  Loose Leaf  \n    \n                             from $20.00                \n\n\n   \n     1 Collectible from $20.00      ', '  Mass Market Paperback  \n $5.95  \n\n\n   \n     52 Used from $1.18         10 New from $2.62      ', '  MP3 CD  \n    \n                             from $9.99                \n\n\n   \n     1 New from $9.99      ', '  Board book  \n $8.95  \n\n\n   \n     1 New from $8.95      '], '141782395X')"
296,3379017175,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $15.17  \n\n\n   \n     3 Used from $11.51         7 New from $9.95      ', '  Paperback  \n $6.40  \n\n\n   \n     2 Used from $6.40         4 New from $45.50      '], '3379017175')"
297,0399152229,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $17.88  \n\n\n   \n     94 Used from $1.43         15 New from $4.69         19 Collectible from $4.49      ', '  Paperback  \n $22.92  \n\n\n   \n     4 Used from $22.92         1 New from $22.93      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     94 Used from $1.00         8 New from $8.00         1 Collectible from $5.29      ', '  Audio CD  \n $43.67  \n\n\n   \n     2 New from $22.49      '], '0399152229')"
298,0739328344,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.99  \n\n\n   \n     122 Used from $1.56         8 New from $19.79         12 Collectible from $18.99      ', '  Paperback  \n $13.45  \n\n\n   \n     9 Used from $7.99         2 Collectible from $15.89      ', '  Audio CD  \n $5.71  \n\n\n   \n     8 Used from $5.70         1 New from $19.22      '], '0739328344')"
299,0151001804,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.34  \n\n\n   \n     35 Used from $2.36         3 New from $15.00         27 Collectible from $5.21      ', '  Paperback  \n $13.59  \n\n\n   \n     30 Used from $2.47         16 New from $11.50      ', '  Audio CD  \n $39.63  \n\n\n   \n     2 New from $19.97      '], '0151001804')"
300,0099879700,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.47  \n\n\n   \n     15 Used from $1.99         4 Collectible from $15.00      ', '  Paperback  \n $6.14  \n\n\n   \n     11 Used from $3.66      ', '  Mass Market Paperback  \n $43.54  \n\n\n   \n     1 Used from $36.86         1 New from $43.54      ', '  Audio CD  \n $298.99  \n\n\n   \n     2 Used from $200.00      '], '0099879700')"
301,0684138999,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $17.69  \n\n\n   \n     26 Used from $1.80         19 New from $13.67         5 Collectible from $15.00      ', '  Paperback  \n $7.99  \n\n\n   \n     91 Used from $1.15         18 New from $6.40         2 Collectible from $18.75      '], '0684138999')"
302,9173710040,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $8.99 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n '], '9173710040')"
303,0156262908,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.27  \n\n\n   \n     3 Used from $10.00         4 Collectible from $39.00      ', '  Paperback  \n $11.09  \n\n\n   \n     4 Used from $6.00         1 Collectible from $20.00      ', '  MP3 CD  \n $11.89  \n\n\n   \n     4 New from $8.46      '], '0156262908')"
304,0446402397,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $17.00  \n\n\n   \n     127 Used from $1.29         22 New from $10.68         20 Collectible from $10.00      ', '  Paperback  \n $12.02  \n\n\n   \n     93 Used from $1.25         17 New from $6.92      ', '  Mass Market Paperback  \n $10.54  \n\n\n   \n     58 Used from $1.43         2 Collectible from $19.95      ', '  Audio CD  \n $14.89  \n\n\n   \n     17 Used from $0.19         10 New from $10.62      '], '0446402397')"
305,0786246790,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $23.31  \n\n\n   \n     9 Used from $7.59         3 New from $17.99      ', '  Paperback  \n $13.99  \n\n\n   \n     20 Used from $7.59         13 New from $13.19      ', '  Mass Market Paperback  \n $10.14  \n\n\n   \n     52 Used from $1.63         7 New from $22.61      ', '  Audio CD  \n $24.80  \n\n\n   \n     6 New from $24.33      '], '0786246790')"
306,2702428754,"(['  Paperback  \n $2.94  \n\n\n   \n     7 Used from $2.94      ', '  Mass Market Paperback  \n $6.40  \n\n\n   \n     4 Used from $5.00      '], '2702428754')"
307,0316359696,"(['  Hardcover  \n $24.89  \n\n\n   \n     10 Used from $6.48      '], '0316359696')"
308,0393029239,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.07  \n\n\n   \n     16 Used from $4.25         1 New from $55.70      ', '  Paperback  \n $32.52  \n\n\n   \n     6 Used from $23.35         30 New from $21.37      '], '0393029239')"
309,0143143379,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.95 - $18.90  \n\n\n   \n     80 Used from $1.57         13 New from $13.50         9 Collectible from $6.25      ', '  Paperback  \n $8.80 - $18.00  \n\n\n   \n     51 Used from $2.07         9 New from $14.00         2 Collectible from $6.99      ', '  Audio CD  \n $159.98  \n\n\n   \n     4 Used from $4.00      '], '0143143379')"
310,9026973764,"(['  Paperback  \n    \n                        \n    —\n             \n\n\n   \n  '], '9026973764')"
311,0792712978,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $250.00  \n\n\n   \n     2 Used from $30.11      ', '  Paperback  \n $9.02  \n\n\n   \n     6 Used from $4.02         2 New from $25.94      ', '  Mass Market Paperback  \n $13.00  \n\n\n   \n     7 Used from $7.45         2 New from $13.00         1 Collectible from $29.99      ', '  Audio, Cassette  \n $36.31  \n\n\n   \n     1 Used from $36.31      '], '0792712978')"
312,038073155X,"(['  Hardcover  \n $5.96  \n\n\n   \n     35 Used from $1.99         2 New from $10.00         5 Collectible from $10.00      ', '  Paperback  \n $6.44  \n\n\n   \n     8 Used from $5.19         1 New from $14.50         1 Collectible from $6.49      ', '  Mass Market Paperback  \n $4.95  \n\n\n   \n     24 Used from $1.24         2 Collectible from $6.49      ', '  Audio, Cassette  \n    \n                             from $23.67                \n\n\n   \n     1 Used from $23.67      '], '038073155X')"
313,0099484331,"(['  Paperback  \n $7.31  \n\n\n   \n     9 Used from $4.14         2 New from $21.39      '], '0099484331')"
314,193156177X,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $152.20  \n\n\n   \n     10 Used from $3.53         2 New from $150.14         2 Collectible from $17.95      ', '  Paperback  \n $32.99  \n\n\n   \n     10 Used from $14.09         1 New from $46.61      '], '193156177X')"
315,1417740515,"(['  Hardcover  \n    \n                             from $33.86                \n\n\n   \n     6 Used from $33.86         2 New from $141.54      ', '  Paperback  \n $7.99  \n\n\n   \n     38 Used from $1.43         5 New from $6.65         1 Collectible from $4.98      '], '1417740515')"
316,3787313192,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $35.95  \n\n\n   \n     3 New from $35.95      ', '  Paperback  \n $20.75  \n\n\n   \n     4 Used from $20.75         9 New from $19.96      '], '3787313192')"
317,0065017145,"(['  Hardcover  \n    \n                             from $36.32                \n\n\n   \n     1 New from $36.32      '], '0065017145')"
318,0586074457,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n    \n                        \n    —\n             \n\n\n   \n  ', '  Paperback  \n $8.56  \n\n\n   \n     6 Used from $3.98      ', '  Mass Market Paperback  \n $16.94  \n\n\n   \n     3 Used from $12.95         1 New from $27.09      '], '0586074457')"
319,1572245190,"(['  Kindle  \n $9.48  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $13.99  \n\n\n   \n     53 Used from $1.95         11 New from $5.49         1 Collectible from $19.99      '], '1572245190')"
320,0441568548,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.03  \n\n\n   \n     8 Used from $5.04         2 Collectible from $19.67      ', '  Paperback  \n $4.95  \n\n\n   \n     21 Used from $2.50         1 Collectible from $20.00      ', '  Mass Market Paperback  \n $2.49  \n\n\n   \n     5 Used from $1.50         2 Collectible from $10.00      ', '  MP3 CD  \n $9.99  \n\n\n   \n     4 New from $8.76      '], '0441568548')"
321,000723368X,"([], '000723368X')"
322,0679457216,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $20.87  \n\n\n   \n     25 Used from $1.35         3 New from $16.87         5 Collectible from $17.06      ', '  Paperback  \n $21.24  \n\n\n   \n     42 Used from $1.35         2 New from $21.24         1 Collectible from $26.00      '], '0679457216')"
323,0749908785,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $24.07  \n\n\n   \n     8 Used from $9.49         9 New from $24.07      ', '  Paperback  \n $19.48  \n\n\n   \n     6 Used from $0.85         9 New from $12.20      ', '  Mass Market Paperback  \n $13.99  \n\n\n   \n     90 Used from $0.99         10 New from $9.91         1 Collectible from $27.93      ', '  MP3 CD  \n $12.31  \n\n\n   \n     1 Used from $12.31      '], '0749908785')"
324,1423314522,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.98  \n\n\n   \n     49 Used from $0.77         4 New from $6.99         4 Collectible from $6.85      ', '  Paperback  \n $2.78  \n\n\n   \n     22 Used from $2.78         1 Collectible from $29.95      ', '  Mass Market Paperback  \n $5.45  \n\n\n   \n     41 Used from $1.00         1 New from $15.00      ', '  Audio CD  \n    \n                             from $26.89                \n\n\n   \n     1 New from $26.89      '], '1423314522')"
325,1434101800,"(['  Kindle  \n $0.95  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.99  \n\n\n   \n     5 Used from $14.41         17 New from $12.28      ', '  Paperback  \n $13.95  \n\n\n   \n     4 Used from $11.50         10 New from $13.95      ', '  Mass Market Paperback  \n $7.52  \n\n\n   \n     11 Used from $3.14      ', '  Audio CD  \n    \n                        \n    —\n             \n\n\n   \n  '], '1434101800')"
326,1594099731,"(['  Paperback  \n $39.99  \n\n\n   \n     8 Used from $24.99         2 New from $68.54      '], '1594099731')"
327,0553712292,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.99  \n\n\n   \n     220 Used from $1.01         32 New from $6.26         8 Collectible from $5.08      ', '  Paperback  \n $9.56  \n\n\n   \n     27 Used from $0.66         6 New from $9.52      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     148 Used from $1.16         12 New from $1.95         1 Collectible from $5.95      ', '  Audio CD  \n $26.74  \n\n\n   \n     4 Used from $24.99         1 Collectible from $51.80      '], '0553712292')"
328,9026319797,"([], '9026319797')"
329,140673263X,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $47.99  \n\n\n   \n     1 Used from $52.05         7 New from $47.79      ', '  Paperback  \n $28.99  \n\n\n   \n     1 Used from $18.95         6 New from $28.79      ', '  Mass Market Paperback  \n $6.49  \n\n\n   \n     4 Used from $1.00      ', '  Audio CD  \n $15.40  \n\n\n   \n     1 Used from $14.47         2 New from $12.47      '], '140673263X')"
330,0425218309,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $6.57  \n\n\n   \n     1 New from $6.57      ', '  Mass Market Paperback  \n $8.10  \n\n\n   \n     21 Used from $2.73      '], '0425218309')"
331,0394541294,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $8.43  \n\n\n   \n     13 Used from $3.95         7 Collectible from $20.00      ', '  Paperback  \n $17.00  \n\n\n   \n     14 Used from $3.74         7 New from $12.00      ', '  Mass Market Paperback  \n $5.99  \n\n\n   \n     2 Used from $5.99      ', '  Audio CD  \n $29.99  \n\n\n   \n     4 New from $18.56      '], '0394541294')"
332,3442462002,"(['  Hardcover  \n $11.53  \n\n\n   \n     4 Used from $11.53         1 New from $72.99      ', '  Paperback  \n $5.56  \n\n\n   \n     2 Used from $5.56      '], '3442462002')"
333,0505527936,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $5.88  \n\n\n   \n     20 Used from $2.75         3 New from $12.98         2 Collectible from $6.00      ', '  MP3 CD  \n $29.99  \n\n\n   \n     1 New from $29.99      '], '0505527936')"
334,1434651959,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $0.00 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.98  \n\n\n   \n     1 New from $14.98         1 Collectible from $50.00      ', '  Paperback  \n $19.99  \n\n\n   \n     1 New from $19.99      ', '  Mass Market Paperback  \n $9.91 - $42.63  \n\n\n   \n     42 Used from $1.22         5 New from $38.64         1 Collectible from $39.95      ', '  MP3 CD  \n $14.99  \n\n\n   \n     1 New from $14.99      '], '1434651959')"
335,3791018531,"(['  Hardcover  \n $37.82  \n\n\n   \n     7 Used from $37.82         2 New from $126.21      '], '3791018531')"
