,ISBN,result
124,0786232242,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $4.95  \n\n\n   \n     5 Used from $4.95      ', '  Paperback  \n $16.99  \n\n\n   \n     91 Used from $1.52         11 New from $11.77         2 Collectible from $14.50      ', '  Mass Market Paperback  \n $56.52  \n\n\n   \n     5 Used from $36.00         2 New from $56.52      ', '  Audio CD  \n $42.01  \n\n\n   \n     2 New from $21.49      '], '0786232242')"
125,0783892977,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $51.83  \n\n\n   \n     17 Used from $0.01         2 New from $51.26         1 Collectible from $37.49      ', '  Paperback  \n $18.11  \n\n\n   \n     6 Used from $7.25         5 New from $12.73      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     26 Used from $1.94         6 New from $4.99      '], '0783892977')"
126,1594131872,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.69  \n\n\n   \n     93 Used from $1.43         9 New from $8.97         9 Collectible from $8.99      ', '  Paperback  \n $13.23  \n\n\n   \n     2 Used from $9.95      ', '  Mass Market Paperback  \n $5.01  \n\n\n   \n     63 Used from $1.18         1 Collectible from $39.95      ', '  MP3 CD  \n $14.99  \n\n\n   \n     3 New from $11.26      '], '1594131872')"
127,0380975092,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $3.95                \n\n\n   \n     6 Used from $3.95         3 Collectible from $15.00      ', '  Paperback  \n $4.95  \n\n\n   \n     23 Used from $0.76         1 New from $8.95         3 Collectible from $8.39      ', '  MP3 CD  \n    \n                             from $8.76                \n\n\n   \n     3 New from $8.76      '], '0380975092')"
128,0613091779,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Library Binding  \n $4.95  \n\n\n   \n     2 Used from $4.95      ', '  Paperback  \n $29.70  \n\n\n   \n     12 Used from $1.36         6 New from $18.67      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     117 Used from $0.99         3 New from $8.99         1 Collectible from $8.00      ', '  Audio, Cassette  \n    \n                             from $2.64                \n\n\n   \n     12 Used from $2.64         2 New from $12.95      '], '0613091779')"
129,0877191506,"(['  Kindle  \n $4.79  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.99  \n\n\n   \n     4 Used from $14.99         10 New from $14.76      ', '  Paperback  \n $8.44  \n\n\n   \n     10 Used from $4.45      ', '  Audio CD  \n $19.99  \n\n\n   \n     1 Used from $7.25         1 New from $19.99      '], '0877191506')"
130,0708981119,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $31.19  \n\n\n   \n     62 Used from $1.86         2 New from $31.19         14 Collectible from $9.88      ', '  Paperback  \n    \n                             from $8.14                \n\n\n   \n     1 New from $8.14      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     85 Used from $1.38         13 New from $7.24         1 Collectible from $19.00      ', '  Audio, Cassette  \n $12.88  \n\n\n   \n     5 Used from $8.89         1 New from $59.99      '], '0708981119')"
131,0312205279,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $33.64  \n\n\n   \n     28 Used from $1.18         8 New from $26.99         5 Collectible from $4.99      ', '  Paperback  \n $19.99  \n\n\n   \n     8 Used from $9.99         11 New from $14.92      ', '  Mass Market Paperback  \n $8.00  \n\n\n   \n     19 Used from $1.35         1 New from $8.00      ', '  MP3 CD  \n $14.99  \n\n\n   \n     1 New from $14.99      '], '0312205279')"
132,0521046270,"(['  Hardcover  \n $27.95  \n\n\n   \n     3 New from $27.95      ', '  Paperback  \n $8.56  \n\n\n   \n     11 Used from $0.02      '], '0521046270')"
133,1843173190,"(['  Hardcover  \n $9.56  \n\n\n   \n     27 Used from $0.01         3 New from $63.34      ', '  Paperback  \n $7.34  \n\n\n   \n     2 Used from $9.49         3 New from $7.34      '], '1843173190')"
134,0380975092,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $3.95                \n\n\n   \n     6 Used from $3.95         3 Collectible from $15.00      ', '  Paperback  \n $4.95  \n\n\n   \n     23 Used from $0.76         1 New from $8.95         3 Collectible from $8.39      ', '  MP3 CD  \n    \n                             from $8.76                \n\n\n   \n     3 New from $8.76      '], '0380975092')"
135,159600603X,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $15.95  \n\n\n   \n     1 Used from $26.60         2 New from $11.95      ', '  MP3 CD  \n $9.99  \n\n\n   \n     4 New from $8.46      '], '159600603X')"
136,0684830469,"(['  Kindle  \n $0.19  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.97  \n\n\n   \n     9 Used from $7.94         8 New from $6.99      ', '  Paperback  \n $5.99  \n\n\n   \n     1 New from $5.99      ', '  Loose Leaf  \n $13.48  \n\n\n   \n     4 Used from $9.50      ', '  Mass Market Paperback  \n $6.95  \n\n\n   \n     18 Used from $1.18         4 New from $6.04         1 Collectible from $19.00      ', '  MP3 CD  \n $9.99  \n\n\n   \n     1 Used from $7.14         4 New from $8.46      ', '  Digital  \n $11.01  \n\n\n   \n     5 Used from $11.01         1 Collectible from $13.95      '], '0684830469')"
137,0060904321,"(['  Hardcover  \n $28.00  \n\n\n   \n     1 New from $28.00      ', '  Paperback  \n $6.11  \n\n\n   \n     8 Used from $1.96         1 New from $49.95      ', '  Mass Market Paperback  \n    \n                             from $18.24                \n\n\n   \n     4 Used from $18.24      '], '0060904321')"
138,2070374769,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Leather Bound  \n $60.26  \n\n\n   \n     1 New from $60.26      ', '  Paperback  \n $5.66  \n\n\n   \n     2 New from $5.66      ', '  Mass Market Paperback  \n $12.41  \n\n\n   \n     10 Used from $2.50         6 New from $11.36      ', '  Audio CD  \n $45.14  \n\n\n   \n     1 Used from $32.11         5 New from $45.14      ', '  Pocket Book  \n $2.50  \n\n\n   \n     9 Used from $2.50         8 New from $10.75      '], '2070374769')"
139,076422428X,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $10.00  \n\n\n   \n     20 Used from $2.99         2 New from $10.00      ', '  Audio CD  \n    \n                        \n    —\n             \n\n\n   \n  '], '076422428X')"
140,1846053293,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.56  \n\n\n   \n     23 Used from $3.94         1 New from $65.01         1 Collectible from $44.00      ', '  Paperback  \n $196.00  \n\n\n   \n     1 New from $196.00      ', '  Mass Market Paperback  \n $39.08 - $150.96  \n\n\n   \n     1 Used from $39.08         1 New from $150.96      ', '  Audio CD  \n $14.00  \n\n\n   \n     3 Used from $10.70         1 New from $25.53      '], '1846053293')"
141,1560544821,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $21.99  \n\n\n   \n     6 Used from $3.49         2 New from $20.95         1 Collectible from $54.00      ', '  Paperback  \n $14.99  \n\n\n   \n     19 Used from $5.78         15 New from $10.39         2 Collectible from $8.00      '], '1560544821')"
142,0375830162,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $7.19  \n\n\n   \n     8 Used from $7.19         3 New from $8.99      ', '  Paperback  \n $5.10  \n\n\n   \n     7 Used from $2.79      '], '0375830162')"
143,0745121128,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $14.09  \n\n\n   \n     2 Used from $10.11         1 Collectible from $65.00      ', '  Paperback  \n $26.32  \n\n\n   \n     42 Used from $0.01         5 New from $28.00      ', '  Mass Market Paperback  \n $9.17  \n\n\n   \n     46 Used from $1.99         1 New from $9.00         1 Collectible from $5.95      ', '  Audio CD  \n $32.12  \n\n\n   \n     2 New from $32.10      '], '0745121128')"
144,0915132141,"(['  Library Binding  \n $31.25  \n\n\n   \n     3 New from $31.25      ', '  Paperback  \n $6.43  \n\n\n   \n     41 Used from $2.99         1 Collectible from $7.35      '], '0915132141')"
145,1416551743,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $29.26  \n\n\n   \n     28 Used from $2.03         4 New from $25.26         2 Collectible from $14.00      ', '  Paperback  \n $15.46  \n\n\n   \n     40 Used from $1.49         19 New from $15.46      ', '  MP3 CD  \n $14.99  \n\n\n   \n     1 New from $14.99      '], '1416551743')"
146,0884119637,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $35.94  \n\n\n   \n     6 Used from $16.00         2 New from $34.00         1 Collectible from $89.00      ', '  Paperback  \n $9.95  \n\n\n   \n     2 Used from $14.93         5 New from $9.95      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     2 Used from $9.99      '], '0884119637')"
147,1885283148,"(['  Hardcover  \n $49.39  \n\n\n   \n     8 Used from $49.39         3 Collectible from $53.67      ', '  Paperback  \n $23.36  \n\n\n   \n     7 Used from $13.77         10 New from $15.40      ', '  Mass Market Paperback  \n $9.52  \n\n\n   \n     9 Used from $5.53         3 Collectible from $18.00      ', '  Audio CD  \n $28.99  \n\n\n   \n     1 New from $28.99      ', '  DVD-ROM  \n $22.19  \n\n\n   \n     1 Used from $22.19      '], '1885283148')"
148,0029109760,"(['  Hardcover  \n $24.89  \n\n\n   \n     47 Used from $1.95         7 New from $8.98         1 Collectible from $47.75      ', '  Paperback  \n    \n                             from $36.66                \n\n\n   \n     1 Used from $36.66         2 New from $41.91      '], '0029109760')"
149,0752859862,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.20  \n\n\n   \n     54 Used from $1.95         6 New from $12.65         14 Collectible from $5.00      ', '  Paperback  \n $2.70  \n\n\n   \n     4 Used from $2.70      ', '  Mass Market Paperback  \n $12.46  \n\n\n   \n     52 Used from $1.43         1 New from $33.00         1 Collectible from $10.00      ', '  Audio CD  \n $89.95  \n\n\n   \n     1 New from $89.95      '], '0752859862')"
150,0246134607,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $13.88  \n\n\n   \n     14 Used from $2.00         1 New from $25.00         1 Collectible from $19.95      ', '  Paperback  \n $33.99  \n\n\n   \n     3 Used from $14.20         14 New from $24.55      ', '  Mass Market Paperback  \n $4.95  \n\n\n   \n     43 Used from $1.60         3 Collectible from $4.20      '], '0246134607')"
151,225317100X,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $4.75  \n\n\n   \n     8 Used from $2.00      ', '  Mass Market Paperback  \n $4.91  \n\n\n   \n     15 Used from $2.50         7 New from $12.60      ', '  Pocket Book  \n $2.50  \n\n\n   \n     8 Used from $2.50      '], '225317100X')"
152,2743616806,"(['  Paperback  \n $3.03  \n\n\n   \n     11 Used from $3.00      '], '2743616806')"
153,039608866X,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $28.91  \n\n\n   \n     3 Used from $22.48         15 New from $22.49      ', '  Paperback  \n $12.99  \n\n\n   \n     25 Used from $2.82         18 New from $12.03      ', '  Mass Market Paperback  \n $6.00  \n\n\n   \n     24 Used from $2.25      ', '  Audio CD  \n $27.70  \n\n\n   \n     2 Used from $10.99         2 New from $14.99      '], '039608866X')"
154,0061344451,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.49  \n\n\n   \n     8 Used from $1.81         2 New from $6.49      ', '  Paperback  \n $6.99  \n\n\n   \n     17 Used from $1.43         7 New from $6.53      ', '  MP3 CD  \n $14.99  \n\n\n   \n     3 New from $11.26      '], '0061344451')"
155,0613674022,"(['  Library Binding  \n    \n                        \n    —\n             \n\n\n   \n  '], '0613674022')"
156,0758215525,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $2.99 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $24.48  \n\n\n   \n     19 Used from $2.15         3 New from $20.98      ', '  Paperback  \n $21.56  \n\n\n   \n     6 Used from $4.10      ', '  Mass Market Paperback  \n $4.95  \n\n\n   \n     27 Used from $1.44      ', '  MP3 CD  \n    \n                             from $8.44                \n\n\n   \n     3 New from $8.44      '], '0758215525')"
157,0385424817,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $48.00  \n\n\n   \n     10 Used from $5.61         2 New from $48.00         3 Collectible from $25.79      ', '  Paperback  \n $15.73  \n\n\n   \n     6 Used from $6.27         5 New from $12.78      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     59 Used from $1.43         2 New from $8.99      ', '  Audio CD  \n $29.47  \n\n\n   \n     2 New from $20.99      '], '0385424817')"
158,0829006583,"([], '0829006583')"
159,8497930649,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $17.87  \n\n\n   \n     1 New from $17.87      ', '  Paperback  \n $6.99  \n\n\n   \n     1 New from $6.99      ', '  Mass Market Paperback  \n $9.42  \n\n\n   \n     4 Used from $9.42      '], '8497930649')"
160,1405000198,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $2.50  \n\n\n   \n     12 Used from $2.50         1 New from $259.58         2 Collectible from $99.95      ', '  Paperback  \n $18.52  \n\n\n   \n     4 Used from $16.85         6 New from $14.60      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     77 Used from $1.49         18 New from $4.83         2 Collectible from $4.95      ', '  MP3 CD  \n $46.94  \n\n\n   \n     1 New from $46.94      '], '1405000198')"
161,225303293X,"(['  Hardcover  \n    \n                             from $52.85                \n\n\n   \n     1 Used from $52.85      ', '  Paperback  \n $2.50  \n\n\n   \n     3 Used from $2.50      ', '  Mass Market Paperback  \n $2.00  \n\n\n   \n     4 Used from $2.00      ', '  Pocket Book  \n $5.28  \n\n\n   \n     14 Used from $4.34      '], '225303293X')"
162,2876531984,"(['  Paperback  \n $15.05  \n\n\n   \n     6 Used from $2.00         6 New from $9.56      ', '  Mass Market Paperback  \n $2.94  \n\n\n   \n     4 Used from $2.50      '], '2876531984')"
163,0253324718,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $31.95  \n\n\n   \n     4 Used from $17.44         2 New from $27.95      ', '  Paperback  \n $4.94  \n\n\n   \n     1 New from $4.94      ', '  Mass Market Paperback  \n $8.98  \n\n\n   \n     10 Used from $5.90      ', '  MP3 CD  \n $24.95  \n\n\n   \n     1 New from $24.95      '], '0253324718')"
164,1416926046,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $19.99  \n\n\n   \n     19 Used from $1.35         7 New from $14.59      ', '  Paperback  \n $22.22  \n\n\n   \n     2 Used from $0.25         4 New from $16.17      '], '1416926046')"
165,0606034633,"(['  Hardcover  \n $18.41  \n\n\n   \n     15 Used from $10.00         5 New from $56.08      ', '  Paperback  \n $6.16  \n\n\n   \n     3 Used from $6.16         1 New from $6.69      '], '0606034633')"
166,0521059100,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $24.95  \n\n\n   \n     5 New from $24.95      ', '  Paperback  \n $4.99  \n\n\n   \n     1 Used from $11.87         4 New from $4.99      '], '0521059100')"
167,1599903032,"(['  Kindle  \n $4.61  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.15  \n\n\n   \n     14 Used from $3.22         3 New from $38.98         2 Collectible from $46.00      ', '  Paperback  \n    \n                             from $34.51                \n\n\n   \n     5 Used from $34.51      ', '  Preloaded Digital Audio Player  \n    \n                        \n    —\n             \n\n\n   \n  '], '1599903032')"
168,0345313747,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $24.97  \n\n\n   \n     47 Used from $1.35         2 New from $24.97         1 Collectible from $12.50      ', '  Paperback  \n $14.98  \n\n\n   \n     4 Used from $14.98         1 New from $13.99      ', '  Mass Market Paperback  \n $5.99  \n\n\n   \n     18 Used from $0.99         1 Collectible from $3.06      ', '  Audio CD  \n $29.99  \n\n\n   \n     1 Used from $37.52         3 New from $25.93      '], '0345313747')"
169,0394550617,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $10.31  \n\n\n   \n     26 Used from $1.49         2 New from $36.98         1 Collectible from $25.00      ', '  Paperback  \n $21.49  \n\n\n   \n     32 Used from $1.35         12 New from $21.26         2 Collectible from $19.94      '], '0394550617')"
170,1416954198,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $19.99  \n\n\n   \n     53 Used from $1.16         21 New from $10.99         6 Collectible from $7.01      ', '  Paperback  \n $8.99  \n\n\n   \n     27 Used from $1.93         16 New from $7.64         2 Collectible from $6.99      '], '1416954198')"
171,0810970686,"([], '0810970686')"
172,0061544493,"(['  Hardcover  \n $39.99  \n\n\n   \n     38 Used from $2.19         2 New from $39.99      ', '  Paperback  \n $9.99  \n\n\n   \n     103 Used from $1.49         23 New from $7.00         7 Collectible from $8.50      '], '0061544493')"
173,0385664796,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $22.08  \n\n\n   \n     250 Used from $1.00         11 New from $4.99         14 Collectible from $4.95      ', '  Paperback  \n $29.99  \n\n\n   \n     30 Used from $2.25         3 New from $29.99      ', '  Mass Market Paperback  \n $9.56  \n\n\n   \n     16 Used from $1.35         1 Collectible from $49.99      ', '  Audio CD  \n $62.44  \n\n\n   \n     2 New from $32.99      '], '0385664796')"
174,0881032697,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  School & Library Binding  \n $17.80  \n\n\n   \n     2 Used from $8.70         2 New from $14.28      ', '  Paperback  \n $6.99  \n\n\n   \n     55 Used from $0.99         5 New from $6.99         3 Collectible from $8.75      '], '0881032697')"
175,1554530288,"(['  Kindle  \n $10.44  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $17.51  \n\n\n   \n     69 Used from $1.45         24 New from $9.25         2 Collectible from $9.47      ', '  Paperback  \n $10.99  \n\n\n   \n     13 Used from $1.99         6 New from $10.14      '], '1554530288')"
176,0563201150,"(['  Kindle  \n $0.30  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.99  \n\n\n   \n     2 Used from $10.99         12 New from $9.17      ', '  Paperback  \n $2.34  \n\n\n   \n     4 Used from $2.34      ', '  Mass Market Paperback  \n $10.56  \n\n\n   \n     21 Used from $2.99      ', '  Audio CD  \n $19.95  \n\n\n   \n     5 Used from $5.36         2 New from $9.97      ', '  Digital  \n $5.74  \n\n\n   \n     8 Used from $5.74      '], '0563201150')"
177,0712634452,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $30.00  \n\n\n   \n     55 Used from $1.95         18 New from $24.37         18 Collectible from $7.88      ', '  Paperback  \n $14.52  \n\n\n   \n     3 Used from $10.52      ', '  Mass Market Paperback  \n $52.38  \n\n\n   \n     2 Used from $35.36         2 New from $52.38      ', '  Audio CD  \n $30.00  \n\n\n   \n     16 Used from $4.85         4 New from $24.00      '], '0712634452')"
178,0007279949,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n    \n                             from $40.16                \n\n\n   \n     2 Used from $40.16         1 New from $113.87      ', '  Paperback  \n $21.90  \n\n\n   \n     3 Used from $17.90      ', '  Audio CD  \n $13.20  \n\n\n   \n     3 New from $9.99      '], '0007279949')"
179,0517530759,"(['  Hardcover  \n $19.99  \n\n\n   \n     57 Used from $3.99         3 New from $46.31         9 Collectible from $7.99      ', '  Paperback  \n $9.49  \n\n\n   \n     7 Used from $5.51         1 New from $29.04         1 Collectible from $7.59      '], '0517530759')"
180,0025845500,"(['  Hardcover  \n $9.77  \n\n\n   \n     8 Used from $5.80         1 Collectible from $75.00      ', '  Paperback  \n $7.99  \n\n\n   \n     6 Used from $4.00         1 New from $9.95         2 Collectible from $8.95      ', '  Mass Market Paperback  \n $40.98  \n\n\n   \n     3 Used from $40.98         1 New from $52.88      '], '0025845500')"
181,1604245247,"(['  Kindle  \n $0.95  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $26.95  \n\n\n   \n     1 Used from $34.27         3 New from $26.95      ', '  Paperback  \n $12.45  \n\n\n   \n     5 New from $12.45      ', '  Mass Market Paperback  \n $45.83  \n\n\n   \n     1 Used from $45.83      ', '  MP3 CD  \n $19.00  \n\n\n   \n     1 New from $19.00      '], '1604245247')"
182,4088743652,"(['  Comics  \n $20.32  \n\n\n   \n     13 Used from $7.95         4 New from $20.32      '], '4088743652')"
183,1405882336,"(['  Hardcover  \n $38.06  \n\n\n   \n     7 Used from $38.04         4 New from $68.96      ', '  Paperback  \n $19.37  \n\n\n   \n     6 Used from $2.95         6 New from $16.80      '], '1405882336')"
184,0849910994,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.98  \n\n\n   \n     165 Used from $0.01         14 New from $0.99         4 Collectible from $5.40      ', '  Paperback  \n $14.49  \n\n\n   \n     39 Used from $1.58         28 New from $6.65      ', '  Audio CD  \n $14.99  \n\n\n   \n     4 New from $11.26      '], '0849910994')"
185,1933354534,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $4.99 to buy    ', '  Hardcover  \n $26.15  \n\n\n   \n     1 Used from $26.15      ', '  Paperback  \n $9.51  \n\n\n   \n     5 Used from $5.51      '], '1933354534')"
186,1414300220,"(['  Kindle  \n $9.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $27.00  \n\n\n   \n     80 Used from $1.43         6 New from $11.10      ', '  Paperback  \n $9.99  \n\n\n   \n     53 Used from $1.99         34 New from $5.99      ', '  Audio CD  \n $98.89  \n\n\n   \n     3 Used from $7.41         2 New from $98.13      '], '1414300220')"
187,1402536356,"(['  Kindle  \n $10.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $7.99  \n\n\n   \n     99 Used from $1.99         12 New from $6.32         34 Collectible from $1.90      ', '  Paperback  \n $13.95  \n\n\n   \n     70 Used from $1.43         18 New from $3.98         3 Collectible from $4.00      ', '  Audio CD  \n $19.98  \n\n\n   \n     11 Used from $3.97         1 New from $19.98      '], '1402536356')"
188,2070385280,"(['  Kindle  \n $15.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Leather Bound  \n $77.20  \n\n\n   \n     1 New from $77.20      ', '  Paperback  \n $52.50  \n\n\n   \n     1 Used from $43.52         6 New from $50.44      ', '  Mass Market Paperback  \n $11.23  \n\n\n   \n     4 Used from $11.23         1 New from $68.97      ', '  Pocket Book  \n $7.38  \n\n\n   \n     7 Used from $6.00         5 New from $19.55      '], '2070385280')"
